d=2	A=12761
d=2	A=363212
d=2	A=363566
d=2	A=401078
d=2	A=316953
d=2	A=346040
d=2	A=427640
d=2	A=241353
d=2	A=242469
d=2	A=343523
d=2	A=399852
d=2	A=188322
d=2	A=539057
d=2	A=327876
d=2	A=465277
d=2	A=444433
d=2	A=422731
d=2	A=539623
d=2	A=19594
d=2	A=85089
d=4	A=665766
d=2	A=126485
d=2	A=832212
d=2	A=384766
d=2	A=140366
d=2	A=142927
d=2	A=79204
d=2	A=254831
d=2	A=327422
d=2	A=493714
d=2	A=377395
d=2	A=8902
d=2	A=76476
d=2	A=224631
d=2	A=398913
d=2	A=348946
d=2	A=193248
d=2	A=303771
d=2	A=285607
d=2	A=190499
d=2	A=195240
d=2	A=263180
d=2	A=106338
d=2	A=380852
d=2	A=683151
d=4	A=157927
d=2	A=472516
d=2	A=171182
d=2	A=27811
d=2	A=450293
d=2	A=193666
d=2	A=509241
d=2	A=32810
d=2	A=84419
d=2	A=169258
d=2	A=122422
d=2	A=450707
d=2	A=6459
d=2	A=307722
d=2	A=418822
d=2	A=125470
d=4	A=364820
d=2	A=95092
d=2	A=397158
d=2	A=616708
d=2	A=214454
d=2	A=192152
d=2	A=70695
d=2	A=251806
d=2	A=234345
d=2	A=455835
d=4	A=410039
d=2	A=318783
d=3	A=244770
d=2	A=12342
d=2	A=307897
d=2	A=361177
d=2	A=78755
d=2	A=85174
d=2	A=45001
d=2	A=352853
d=2	A=185317
d=2	A=416452
d=3	A=369398
d=2	A=283653
d=3	A=160942
d=2	A=53695
d=2	A=258707
d=2	A=362274
d=2	A=187726
d=3	A=407118
d=2	A=194969
d=2	A=559290
d=2	A=415008
d=2	A=457484
d=2	A=77874
d=2	A=284975
d=2	A=97466
d=2	A=402747
d=2	A=169012
d=2	A=181401
d=4	A=160622
d=2	A=157514
d=2	A=108224
d=2	A=160828
d=2	A=266916
d=2	A=3755
d=2	A=454430
d=2	A=31868
d=2	A=13007
d=2	A=318596
d=3	A=150093
d=3	A=190868
d=2	A=460229
d=2	A=101800
d=2	A=213925
d=2	A=288117
d=2	A=155589
d=3	A=162701
d=2	A=293980
d=2	A=135622
d=3	A=225013
d=2	A=208853
d=2	A=540162
d=2	A=267380
d=2	A=842562
d=3	A=522544
d=2	A=146594
d=4	A=297719
d=2	A=190822
d=3	A=306326
d=2	A=25744
d=2	A=694863
d=2	A=1007032
d=3	A=673749
d=2	A=1407218
d=2	A=1155822
d=3	A=396188
d=2	A=329499
d=2	A=784222
d=2	A=800702
d=2	A=468974
d=2	A=439635
d=2	A=1143651
d=2	A=1863930
d=2	A=2965442
d=2	A=39937
d=2	A=9772557
d=2	A=14212601
d=2	A=8059464
d=2	A=1873744
d=2	A=1186707
d=2	A=636003
d=2	A=1003758
d=2	A=843687
d=3	A=495103
d=2	A=1024022
d=2	A=1085806
d=2	A=1770348
d=2	A=586907
d=2	A=205099
d=2	A=2700109
d=2	A=2076406
